Presentation Date,Poster Number,Tag,Type,Submission,Title
"June 22, 2023",206,THU-PM-206,,2031,G-MSM: Unsupervised Multi-Shape Matching with Graph-based Affinity Priors
"June 22, 2023",207,THU-PM-207,,2532,Efficient Mask Correction for Click-Based Interactive Image Segmentation
"June 22, 2023",208,THU-PM-208,,3692, Prototype-based Embedding Network for Scene Graph Generation
"June 22, 2023",209,THU-PM-209,,6060,Graph Representation for Order-aware Visual Transformation
"June 22, 2023",210,THU-PM-210,,11960,Unbiased Scene Graph Generation in Videos
"June 22, 2023",211,THU-PM-211,,6648,Recurrence without Recurrence: Stable Video Landmark Detection with Deep Equilibrium Models
"June 22, 2023",212,THU-PM-212,,1278,VideoTrack: Learning to Track Objects via Video Transformer
"June 22, 2023",213,THU-PM-213,,2232,Breaking the â€œObjectâ€ in Video Object Segmentation
"June 22, 2023",214,THU-PM-214,,10734,Hierarchical Semantic Contrast for Scene-aware Video Anomaly Detection
"June 22, 2023",215,THU-PM-215,,706,Mask-Free Video Instance Segmentation 
"June 22, 2023",216,THU-PM-216,,7143,Hierarchical Neural Memory Network for Low Latency Event Processing
"June 22, 2023",217,THU-PM-217,,2472,Unifying Short and Long-Term Tracking with Graph Hierarchies
"June 22, 2023",218,THU-PM-218,,9561,Towards End-to-End Generative Modeling of Long Videos with Memory-Efficient Bidirectional Transformers
"June 22, 2023",219,THU-PM-219,,2177,An Empirical Study of End-to-End Video-Language Transformers with Masked Visual Modeling
"June 22, 2023",220,THU-PM-220,,1141,Egocentric Audio-Visual Object Localization
"June 22, 2023",221,THU-PM-221,,4928,AVFormer: Injecting Vision into Frozen Speech Models for Zero-Shot AV-ASR
"June 22, 2023",222,THU-PM-222,,2259,A Light Weight Model for Active Speaker Detection
"June 22, 2023",223,THU-PM-223,,5040,Dense-Localizing Audio-Visual Events in Untrimmed Videos: A Large-Scale Benchmark and Baseline 
"June 22, 2023",224,THU-PM-224,,672,Video Test-Time Adaptation for Action Recognition
"June 22, 2023",225,THU-PM-225,,7673,Unified Keypoint-based Action Recognition Framework via Structured Keypoint Pooling
"June 22, 2023",226,THU-PM-226,,2208,Object Discovery from Motion-Guided Tokens
"June 22, 2023",227,THU-PM-227,,12,Open Set Action Recognition via Multi-Label Evidential Learning
"June 22, 2023",228,THU-PM-228,,3943,PivoTAL: Prior-Driven Supervision for Weakly-Supervised Temporal Action Localization
"June 22, 2023",229,THU-PM-229,,4747,Improving Weakly Supervised Temporal Action Localization by Bridging Train-Test Gap in Pseudo Labels
"June 22, 2023",230,THU-PM-230,,4828,Are Binary Annotations Sufficient? Video Moment Retrieval via Hierarchical Uncertainty-based Active Learning
"June 22, 2023",231,THU-PM-231,,6761,Query-Dependent Video Representation for Moment Retrieval and Highlight Detection
"June 22, 2023",232,THU-PM-232,,9835,Vita-CLIP: Video and text adaptive CLIP via Multimodal Prompting
"June 22, 2023",233,THU-PM-233,,2714,Towards Generalisable Video Moment Retrieval: Visual-Dynamic Injection to Image-Text Pre-Training
"June 22, 2023",234,THU-PM-234,,12156,Hierarchical Video-Moment Retrieval and Step-Captioning
"June 22, 2023",235,THU-PM-235,highlight,8470,HierVL: Learning Hierarchical Video-Language Embeddings
"June 22, 2023",236,THU-PM-236,,7777,Learning Transferable Spatiotemporal Representations from Natural Script Knowledge
"June 22, 2023",237,THU-PM-237,,12503,WINNER: Weakly-supervised hIerarchical decompositioN and aligNment for spatio-tEmporal video gRounding
"June 22, 2023",238,THU-PM-238,,3697,Collaborative Static and Dynamic Vision-Language Streams for Spatio-Temporal Video Grounding
"June 22, 2023",239,THU-PM-239,,9396,Learning Action Changes by Measuring Verb-Adverb Textual Relationships
"June 22, 2023",240,THU-PM-240,,2174,LAVENDER: Unifying Video-Language Understanding as Masked Language Modeling
"June 22, 2023",241,THU-PM-241,,11246,DeCo : Decomposition and Reconstruction for Compositional Temporal Grounding via Coarse-to-Fine Contrastive Ranking
"June 22, 2023",242,THU-PM-242,highlight,9010,CVT-SLR: Contrastive Visual-Textual Transformation for Sign Language Recognition with Variational Alignment
"June 22, 2023",243,THU-PM-243,,3151,Joint Visual Grounding and Tracking with Natural Language Specification
"June 22, 2023",244,THU-PM-244,,938,Accelerating Vision-Language Pretraining with Free Language Modeling
"June 22, 2023",245,THU-PM-245,,4393,CoWs on Pasture: Baselines and Benchmarks for Language-Driven Zero-Shot Object Navigation
"June 22, 2023",246,THU-PM-246,,12261,Where We Are and What We're Looking At: Query Based Worldwide Image Geo-localization Using Hierarchies and Scenes
"June 22, 2023",247,THU-PM-247,,5317,ANetQA: A Large-scale Benchmark for Fine-grained Compositional Reasoning over Untrimmed Videos
"June 22, 2023",248,THU-PM-248,,560,MetaCLUE: Towards Comprehensive Visual Metaphors Research
"June 22, 2023",249,THU-PM-249,,6655,GeoVLN: Learning Geometry-Enhanced Visual Representation with Slot Attention for Vision-and-Language Navigation
"June 22, 2023",250,THU-PM-250,highlight,1411,Being Comes from Not-being: Open-vocabulary Text-to-Motion Generation with Wordless Training
"June 22, 2023",251,THU-PM-251,,3856,LASP: Text-to-Text Optimization for Language-Aware Soft Prompting of Vision & Language Models
"June 22, 2023",252,THU-PM-252,,4193,Position-guided Text Prompt for Vision-Language Pre-training
"June 22, 2023",253,THU-PM-253,,441,Intrinsic Physical Concepts Discovery with Object-Centric Predictive Models
"June 22, 2023",254,THU-PM-254,,8001,MAP: Multimodal Uncertainty-Aware Vision-Language Pre-training Model
"June 22, 2023",255,THU-PM-255,,3731,CLAMP: Prompt-based Contrastive Learning for Connecting Language and Animal Pose
"June 22, 2023",256,THU-PM-256,,8201,Teacher-generated spatial-attention labels boost robustness and accuracy of contrastive models
"June 22, 2023",257,THU-PM-257,highlight,2425,DegAE: A New Pretraining Paradigm for Low-level Vision
"June 22, 2023",258,THU-PM-258,,4635,RILS: Masked Visual Reconstruction in Language Semantic Space
"June 22, 2023",259,THU-PM-259,,8791,Learning Geometry-aware Representations by Sketching
"June 22, 2023",260,THU-PM-260,,689,SketchXAI: A First Look at Explainability for Human Sketches
"June 22, 2023",261,THU-PM-261,,10172,MAGVLT: Masked Generative Vision-and-Language Transformer
"June 22, 2023",262,THU-PM-262,highlight,9052,"Zero-Shot Everything Sketch-Based Image Retrieval, and in Explainable Style"
"June 22, 2023",263,THU-PM-263,,11608,Semantic-Conditional Diffusion Networks for Image Captioning
"June 22, 2023",264,THU-PM-264,highlight,3930,REVEAL: Retrieval-Augmented Visual-Language Pre-Training with Multi-Source Multimodal Knowledge Memory
"June 22, 2023",265,THU-PM-265,,5522,Variational Distribution Learning for Unsupervised Text-to-Image Generation
"June 22, 2023",266,THU-PM-266,,1236,Scaling Language-Image Pre-training via Masking
"June 22, 2023",267,THU-PM-267,,6416,LANIT: Language-Driven Image-to-Image Translation for Unlabeled Data
"June 22, 2023",268,THU-PM-268,,2395,Revisiting Self-Similarity: Structural Embedding for Image Retrieval
"June 22, 2023",269,THU-PM-269,highlight,6692,Improving Cross-Modal Retrieval with Set of Diverse Embeddings
"June 22, 2023",270,THU-PM-270,,11396,Masked Autoencoding Does Not Help Natural Language Supervision at Scale
"June 22, 2023",271,THU-PM-271,,2990,Few-Shot Learning with Visual Distribution Calibration and Cross-Modal Distribution Alignment
"June 22, 2023",272,THU-PM-272,,5310,Deep Hashing with Minimal-Distance-Separated Hash Centers
"June 22, 2023",273,THU-PM-273,,5297,ConZIC: Controllable Zero-shot Image Captioning by Sampling-Based Polishing
"June 22, 2023",274,THU-PM-274,,9353,Learning to Name Classes for Vision and Language Models
"June 22, 2023",275,THU-PM-275,,11304,Data-efficient Large Scale Place Recognition with Graded Similarity Supervision
"June 22, 2023",276,THU-PM-276,,4914,DetCLIPv2: Scalable Open-Vocabulary Object Detection Pre-training via Word-Region Alignment
"June 22, 2023",277,THU-PM-277,,8067,HOICLIP: Efficient Knowledge Transfer for HOI Detection with Vision-Language Models
"June 22, 2023",278,THU-PM-278,,8051,OvarNet: Towards Open-vocabulary Object Attribute Recognition
"June 22, 2023",279,THU-PM-279,,1042,NeRF-RPN: A general framework for object detection in NeRFs
"June 22, 2023",280,THU-PM-280,,31,Mask-free OVIS: Open-Vocabulary Instance Segmentation without  Manual Mask Annotations
"June 22, 2023",281,THU-PM-281,,3366,GP-VTON: Towards General Purpose Virtual Try-on via Collaborative Local-Flow Global-Parsing Learning
"June 22, 2023",282,THU-PM-282,,10429,Decomposed Soft Prompt Guided Fusion Enhancing for Compositional Zero-Shot Learning
"June 22, 2023",283,THU-PM-283,,3338,Contrastive Grouping with Transformer for Referring Image Segmentation
"June 22, 2023",284,THU-PM-284,,4314,Semantic Prompt for Few-Shot Image Recognition
"June 22, 2023",285,THU-PM-285,highlight,1139,GRES: Generalized Referring Expression Segmentation
"June 22, 2023",286,THU-PM-286,,2028,"Network-free, unsupervised semantic segmentation with synthetic images"
"June 22, 2023",287,THU-PM-287,,9115,Few-shot Semantic Image Synthesis with Class Affinity Transfer
"June 22, 2023",288,THU-PM-288,,360,Ultra-High Resolution Segmentation with Ultra-Rich Context: A Novel Benchmark
"June 22, 2023",289,THU-PM-289,,3852,Content-aware Token Sharing for Efficient Semantic Segmentation with Vision Transformers
"June 22, 2023",290,THU-PM-290,highlight,3174,Hierarchical Dense Correlation Distillation for Few-Shot Segmentation
"June 22, 2023",291,THU-PM-291,,6260,On Calibrating Semantic Segmentation Models: Analyses and An Algorithm
"June 22, 2023",292,THU-PM-292,,3555,FastInst: A Simple Query-Based Model for Real-Time Instance Segmentation
"June 22, 2023",293,THU-PM-293,,1379,Out-of-Candidate Rectification for Weakly Supervised Semantic Segmentation
"June 22, 2023",294,THU-PM-294,,9511,Foundation Model Drives Weakly Incremental Learning for Semantic Segmentation
"June 22, 2023",295,THU-PM-295,,473,Long-Tailed Visual Recognition via Self-Heterogeneous Integration with Knowledge Excavation
"June 22, 2023",296,THU-PM-296,,11654,Instance-specific and Model-adaptive Supervision for Semi-supervised Semantic Segmentation
"June 22, 2023",297,THU-PM-297,,5428,Active Finetuning: Exploiting Annotation Budget in the Pretraining-Finetuning Paradigm
"June 22, 2023",298,THU-PM-298,,7271,IDGI: A Framework to Eliminate Explanation Noise from Integrated Gradients
"June 22, 2023",299,THU-PM-299,,8678,Weakly Supervised Posture Mining for Fine-grained Classification
"June 22, 2023",300,THU-PM-300,,289,Vision Transformers are Good Mask Auto-Labelers
"June 22, 2023",301,THU-PM-301,,1292,Enhanced Training of Query-Based Object Detection via Selective Query Recollection
"June 22, 2023",302,THU-PM-302,highlight,911,Box-Level Active Detection
"June 22, 2023",303,THU-PM-303,,6759,CIGAR: Cross-Modality Graph Reasoning for Domain Adaptive Object Detection
"June 22, 2023",304,THU-PM-304,,4166,DA-DETR: Domain Adaptive Detection Transformer with Information Fusion
"June 22, 2023",305,THU-PM-305,,9803,Continual Detection Transformer for Incremental Object Detection
"June 22, 2023",306,THU-PM-306,,731,Semi-DETR: Semi-Supervised Object Detection with Detection Transformers
"June 22, 2023",307,THU-PM-307,,4490,Hierarchical Supervision and Shuffle Data Augmentation for 3D Semi-Supervised Object Detection
"June 22, 2023",308,THU-PM-308,,4178,Harmonious Teacher for Cross-domain Object Detection
"June 22, 2023",309,THU-PM-309,,9938,Contrastive Mean Teacher for Domain Adaptive Object Detectors
"June 22, 2023",310,THU-PM-310,,4153,Out-of-Distributed Semantic Pruning for Robust Semi-Supervised Learning
"June 22, 2023",311,THU-PM-311,,11619,(ML)$^2$P-Encoder: On Exploration of Channel-class Correlation for Multi-label Zero-shot Learning
"June 22, 2023",312,THU-PM-312,,842,MagicNet: Semi-Supervised Multi-Organ Segmentation via Magic-Cube Partition and Recovery
"June 22, 2023",313,THU-PM-313,highlight,1366,Devil is in the Queries: Advancing Mask Transformers for Real-world Medical Image Segmentation and Out-of-Distribution Localization
"June 22, 2023",314,THU-PM-314,,2427,SQUID: Deep Feature In-Painting for Unsupervised Anomaly Detection
"June 22, 2023",315,THU-PM-315,,8858,OCELOT: Overlapped Cell on Tissue Dataset for Histopathology
"June 22, 2023",316,THU-PM-316,,9382,DeGPR: Deep Guided Posterior Regularisation For Multi-Class Cell Detection And Counting
"June 22, 2023",317,THU-PM-317,,5588,Best of Both Worlds: Multimodal Contrastive Learning with Tabular and Imaging Data
"June 22, 2023",318,THU-PM-318,,2421,RankMix: Data Augmentation for Weakly Supervised Learning of Classifying Whole Slide Images with Diverse Sizes and Imbalanced Categories
"June 22, 2023",319,THU-PM-319,,11516,GEN: Pushing the Limits of Softmax-Based Out-of-Distribution Detection
"June 22, 2023",320,THU-PM-320,,5603,Discriminating Known from Unknown Objects via Structure-Enhanced Recurrent Variational AutoEncoder
"June 22, 2023",321,THU-PM-321,,9379,Sample-level Multi-view Graph Clustering
"June 22, 2023",322,THU-PM-322,highlight,9796,On the Effects of Self-supervision and Contrastive Alignment in Deep Multi-view Clustering
"June 22, 2023",323,THU-PM-323,,4175,"Deep Fair Clustering via Maximizing and Minimizing Mutual Information: Theory, Algorithm and Metric"
"June 22, 2023",324,THU-PM-324,,4669,Transductive Few-Shot Learning with Prototypes Label-Propagation by Iterative Graph Refinement
"June 22, 2023",325,THU-PM-325,,3866,Open-Set Likelihood Maximization for Few-Shot Learning
"June 22, 2023",326,THU-PM-326,,5521,HyperMatch: Noise-Tolerant Semi-Supervised Learning via Relaxed Contrastive Constraint
"June 22, 2023",327,THU-PM-327,,2150,Token Boosting for Robust Self-Supervised Visual Transformer Pre-training
"June 22, 2023",328,THU-PM-328,,7247,Difficulty-based Sampling for Debiased Contrastive Representation Learning
"June 22, 2023",329,THU-PM-329,,6665,Improving Selective Visual Question Answering by Learning from Your Peers
"June 22, 2023",330,THU-PM-330,,10238,Superclass Learning with Representation Enhancement
"June 22, 2023",331,THU-PM-331,,7702,DISC: Learning from Noisy Labels via Dynamic Instance-Specific Selection and Correction
"June 22, 2023",332,THU-PM-332,,3841,FCC: Feature Clusters Compression for Long-Tailed Visual Recognition
"June 22, 2023",333,THU-PM-333,,70,Dynamically Instance-Guided Adaptation: A Backward-free Approach for Test-Time Domain Adaptive Semantic Segmentation
"June 22, 2023",334,THU-PM-334,,4790,Semi-Supervised Domain Adaptation with Source Label Adaptation
"June 22, 2023",335,THU-PM-335,,2600,Adjustment and Alignment for Unbiased Open Set Domain Adaptation
"June 22, 2023",336,THU-PM-336,,10050,C-SFDA: A Curriculum Learning Aided Self-Training Framework for Efficient Source Free Domain Adaptation
"June 22, 2023",337,THU-PM-337,,2289,ALOFT: A Lightweight MLP-like Architecture with Dynamic Low-frequency Transform for Domain Generalization
"June 22, 2023",338,THU-PM-338,,9398,Modality-Agnostic Debiasing for Single Domain Generalization
"June 22, 2023",339,THU-PM-339,,503,ActMAD: Activation Matching to Align Distributions for Test-Time-Training 
"June 22, 2023",340,THU-PM-340,,10328,TIPI: Test Time Adaptation with Transformation Invariance
"June 22, 2023",341,THU-PM-341,,6414,Improved Test-Time Adaptation for Domain Generalization
"June 22, 2023",342,THU-PM-342,,1343,Learning with Fantasy: Semantic-Aware Virtual Contrastive Constraint for Few-Shot Class-Incremental Learning
"June 22, 2023",343,THU-PM-343,,9868,NIFF: Alleviating Forgetting in Generalized Few-Shot Object Detection via Neural Instance Feature Forging
"June 22, 2023",344,THU-PM-344,,6318,MixPHM: Redundancy-Aware Parameter-Efficient Tuning for Low-Resource Visual Question Answering
"June 22, 2023",345,THU-PM-345,,7033,PIVOT: Prompting for Video Continual Learning
"June 22, 2023",346,THU-PM-346,,8822,BlackVIP: Black-Box Visual Prompting for Robust Transfer Learning
"June 22, 2023",347,THU-PM-347,,7705,DKT: Diverse Knowledge Transfer Transformer for Class Incremental Learning
"June 22, 2023",348,THU-PM-348,,9169,PCR: Proxy-based Contrastive Replay for Online Class-Incremental Continual Learning
"June 22, 2023",349,THU-PM-349,,12504,Masked Autoencoders Enable Efficient Knowledge Distillers
"June 22, 2023",350,THU-PM-350,,11445,Data-Free Knowledge Distillation via Feature Exchange and Activation Region Constraint
